scode,sname,nav,date
118507,Franklin India Cash Management Account - Direct - Dividend,10.0106,19-Dec-17
118507,Franklin India Cash Management Account - Direct - Dividend,10.0106,20-Dec-17
118507,Franklin India Cash Management Account - Direct - Dividend,10.0106,21-Dec-17
118507,Franklin India Cash Management Account - Direct - Dividend,10.0106,22-Dec-17
118507,Franklin India Cash Management Account - Direct - Dividend,10.0106,25-Dec-17
118507,Franklin India Cash Management Account - Direct - Dividend,10.0106,26-Dec-17
118507,Franklin India Cash Management Account - Direct - Dividend,10.0106,27-Dec-17
118507,Franklin India Cash Management Account - Direct - Dividend,10.0106,28-Dec-17
118507,Franklin India Cash Management Account - Direct - Dividend,10.0107,29-Dec-17
118507,Franklin India Cash Management Account - Direct - Dividend,10.0107,31-Dec-17
118507,Franklin India Cash Management Account - Direct - Dividend,10.0108,1-Jan-18
118507,Franklin India Cash Management Account - Direct - Dividend,10.0108,2-Jan-18
118508,Franklin India Cash Management Account - Direct - Growth,26.5409,3-Dec-17
118508,Franklin India Cash Management Account - Direct - Growth,26.5455,4-Dec-17
118508,Franklin India Cash Management Account - Direct - Growth,26.5501,5-Dec-17
118508,Franklin India Cash Management Account - Direct - Growth,26.5548,6-Dec-17
118508,Franklin India Cash Management Account - Direct - Growth,26.5595,7-Dec-17
118508,Franklin India Cash Management Account - Direct - Growth,26.5642,8-Dec-17
118508,Franklin India Cash Management Account - Direct - Growth,26.5736,10-Dec-17
118508,Franklin India Cash Management Account - Direct - Growth,26.5783,11-Dec-17
118508,Franklin India Cash Management Account - Direct - Growth,26.583,12-Dec-17
118508,Franklin India Cash Management Account - Direct - Growth,26.5877,13-Dec-17
118508,Franklin India Cash Management Account - Direct - Growth,26.5923,14-Dec-17
118508,Franklin India Cash Management Account - Direct - Growth,26.597,15-Dec-17
118508,Franklin India Cash Management Account - Direct - Growth,26.6064,17-Dec-17
118508,Franklin India Cash Management Account - Direct - Growth,26.611,18-Dec-17
118508,Franklin India Cash Management Account - Direct - Growth,26.6157,19-Dec-17
118508,Franklin India Cash Management Account - Direct - Growth,26.6202,20-Dec-17
118508,Franklin India Cash Management Account - Direct - Growth,26.6248,21-Dec-17
118508,Franklin India Cash Management Account - Direct - Growth,26.6293,22-Dec-17
118508,Franklin India Cash Management Account - Direct - Growth,26.643,25-Dec-17
118508,Franklin India Cash Management Account - Direct - Growth,26.6477,26-Dec-17
118508,Franklin India Cash Management Account - Direct - Growth,26.6524,27-Dec-17
118508,Franklin India Cash Management Account - Direct - Growth,26.6573,28-Dec-17
118508,Franklin India Cash Management Account - Direct - Growth,26.6635,29-Dec-17
118508,Franklin India Cash Management Account - Direct - Growth,26.6727,31-Dec-17
118508,Franklin India Cash Management Account - Direct - Growth,26.6778,1-Jan-18
118508,Franklin India Cash Management Account - Direct - Growth,26.6819,2-Jan-18
101044,Franklin India Cash Management Account-Dividend Plan,10.0127,3-Dec-17
101044,Franklin India Cash Management Account-Dividend Plan,10.0127,4-Dec-17
101044,Franklin India Cash Management Account-Dividend Plan,10.0127,5-Dec-17
101044,Franklin India Cash Management Account-Dividend Plan,10.0127,6-Dec-17
101044,Franklin India Cash Management Account-Dividend Plan,10.0127,7-Dec-17
101044,Franklin India Cash Management Account-Dividend Plan,10.0127,8-Dec-17
101044,Franklin India Cash Management Account-Dividend Plan,10.0127,10-Dec-17
101044,Franklin India Cash Management Account-Dividend Plan,10.0127,11-Dec-17
101044,Franklin India Cash Management Account-Dividend Plan,10.0127,12-Dec-17
101044,Franklin India Cash Management Account-Dividend Plan,10.0127,13-Dec-17
101044,Franklin India Cash Management Account-Dividend Plan,10.0127,14-Dec-17
101044,Franklin India Cash Management Account-Dividend Plan,10.0127,15-Dec-17
101044,Franklin India Cash Management Account-Dividend Plan,10.0127,17-Dec-17
101044,Franklin India Cash Management Account-Dividend Plan,10.0127,18-Dec-17
101044,Franklin India Cash Management Account-Dividend Plan,10.0127,19-Dec-17
101044,Franklin India Cash Management Account-Dividend Plan,10.0127,20-Dec-17
101044,Franklin India Cash Management Account-Dividend Plan,10.0127,21-Dec-17
101044,Franklin India Cash Management Account-Dividend Plan,10.0127,22-Dec-17
101044,Franklin India Cash Management Account-Dividend Plan,10.0127,25-Dec-17
101044,Franklin India Cash Management Account-Dividend Plan,10.0127,26-Dec-17
101044,Franklin India Cash Management Account-Dividend Plan,10.0127,27-Dec-17
101044,Franklin India Cash Management Account-Dividend Plan,10.0127,28-Dec-17
101044,Franklin India Cash Management Account-Dividend Plan,10.0127,29-Dec-17
101044,Franklin India Cash Management Account-Dividend Plan,10.0127,31-Dec-17
101044,Franklin India Cash Management Account-Dividend Plan,10.0127,1-Jan-18
101044,Franklin India Cash Management Account-Dividend Plan,10.0127,2-Jan-18
101048,Franklin India Cash Management Account-Growth Plan,25.551,3-Dec-17
101048,Franklin India Cash Management Account-Growth Plan,25.555,4-Dec-17
101048,Franklin India Cash Management Account-Growth Plan,25.5591,5-Dec-17
101048,Franklin India Cash Management Account-Growth Plan,25.5632,6-Dec-17
101048,Franklin India Cash Management Account-Growth Plan,25.5673,7-Dec-17
101048,Franklin India Cash Management Account-Growth Plan,25.5714,8-Dec-17
101048,Franklin India Cash Management Account-Growth Plan,25.5796,10-Dec-17
101048,Franklin India Cash Management Account-Growth Plan,25.5838,11-Dec-17
101048,Franklin India Cash Management Account-Growth Plan,25.5879,12-Dec-17
101048,Franklin India Cash Management Account-Growth Plan,25.592,13-Dec-17
101048,Franklin India Cash Management Account-Growth Plan,25.596,14-Dec-17
101048,Franklin India Cash Management Account-Growth Plan,25.6001,15-Dec-17
101048,Franklin India Cash Management Account-Growth Plan,25.6083,17-Dec-17
101048,Franklin India Cash Management Account-Growth Plan,25.6124,18-Dec-17
101048,Franklin India Cash Management Account-Growth Plan,25.6164,19-Dec-17
101048,Franklin India Cash Management Account-Growth Plan,25.6204,20-Dec-17
101048,Franklin India Cash Management Account-Growth Plan,25.6244,21-Dec-17
101048,Franklin India Cash Management Account-Growth Plan,25.6283,22-Dec-17
101048,Franklin India Cash Management Account-Growth Plan,25.6403,25-Dec-17
101048,Franklin India Cash Management Account-Growth Plan,25.6444,26-Dec-17
101048,Franklin India Cash Management Account-Growth Plan,25.6486,27-Dec-17
101048,Franklin India Cash Management Account-Growth Plan,25.6529,28-Dec-17
101048,Franklin India Cash Management Account-Growth Plan,25.6584,29-Dec-17
101048,Franklin India Cash Management Account-Growth Plan,25.6665,31-Dec-17
101048,Franklin India Cash Management Account-Growth Plan,25.6709,1-Jan-18
101048,Franklin India Cash Management Account-Growth Plan,25.6745,2-Jan-18
102443,Franklin India Treasury Management - Institution-Daily,1000.6505,3-Dec-17
102443,Franklin India Treasury Management - Institution-Daily,1000.6505,4-Dec-17
102443,Franklin India Treasury Management - Institution-Daily,1000.6505,5-Dec-17
102443,Franklin India Treasury Management - Institution-Daily,1000.6505,6-Dec-17
102443,Franklin India Treasury Management - Institution-Daily,1000.6505,7-Dec-17
102443,Franklin India Treasury Management - Institution-Daily,1000.6505,8-Dec-17
102443,Franklin India Treasury Management - Institution-Daily,1000.6505,10-Dec-17
102443,Franklin India Treasury Management - Institution-Daily,1000.6505,11-Dec-17
102443,Franklin India Treasury Management - Institution-Daily,1000.6505,12-Dec-17
102443,Franklin India Treasury Management - Institution-Daily,1000.6505,13-Dec-17
102443,Franklin India Treasury Management - Institution-Daily,1000.6505,14-Dec-17
102443,Franklin India Treasury Management - Institution-Daily,1000.6505,15-Dec-17
102443,Franklin India Treasury Management - Institution-Daily,1000.6505,17-Dec-17
102443,Franklin India Treasury Management - Institution-Daily,1000.6505,18-Dec-17
102443,Franklin India Treasury Management - Institution-Daily,1000.6505,19-Dec-17
102443,Franklin India Treasury Management - Institution-Daily,1000.6505,20-Dec-17
102443,Franklin India Treasury Management - Institution-Daily,1000.6505,21-Dec-17
102443,Franklin India Treasury Management - Institution-Daily,1000.6505,22-Dec-17
102443,Franklin India Treasury Management - Institution-Daily,1000.6505,25-Dec-17
102443,Franklin India Treasury Management - Institution-Daily,1000.6505,26-Dec-17
102443,Franklin India Treasury Management - Institution-Daily,1000.6505,27-Dec-17
102443,Franklin India Treasury Management - Institution-Daily,1000.6505,28-Dec-17
102443,Franklin India Treasury Management - Institution-Daily,1000.6505,29-Dec-17
102443,Franklin India Treasury Management - Institution-Daily,1000.6505,31-Dec-17
102443,Franklin India Treasury Management - Institution-Daily,1000.6505,1-Jan-18
102443,Franklin India Treasury Management - Institution-Daily,1000.6505,2-Jan-18
102441,Franklin India Treasury Management - Institution-Growth,2591.836,3-Dec-17
102441,Franklin India Treasury Management - Institution-Growth,2592.2417,4-Dec-17
102441,Franklin India Treasury Management - Institution-Growth,2592.6601,5-Dec-17
102441,Franklin India Treasury Management - Institution-Growth,2593.0744,6-Dec-17
102441,Franklin India Treasury Management - Institution-Growth,2593.4884,7-Dec-17
102441,Franklin India Treasury Management - Institution-Growth,2593.9032,8-Dec-17
102441,Franklin India Treasury Management - Institution-Growth,2594.7327,10-Dec-17
102441,Franklin India Treasury Management - Institution-Growth,2595.1554,11-Dec-17
102441,Franklin India Treasury Management - Institution-Growth,2595.5748,12-Dec-17
102441,Franklin India Treasury Management - Institution-Growth,2595.9881,13-Dec-17
102441,Franklin India Treasury Management - Institution-Growth,2596.4146,14-Dec-17
102441,Franklin India Treasury Management - Institution-Growth,2596.8038,15-Dec-17
102441,Franklin India Treasury Management - Institution-Growth,2597.6499,17-Dec-17
102441,Franklin India Treasury Management - Institution-Growth,2598.0747,18-Dec-17
102441,Franklin India Treasury Management - Institution-Growth,2598.4979,19-Dec-17
102441,Franklin India Treasury Management - Institution-Growth,2598.9136,20-Dec-17
102441,Franklin India Treasury Management - Institution-Growth,2599.3379,21-Dec-17
102441,Franklin India Treasury Management - Institution-Growth,2599.77,22-Dec-17
102441,Franklin India Treasury Management - Institution-Growth,2601.0721,25-Dec-17
102441,Franklin India Treasury Management - Institution-Growth,2601.5064,26-Dec-17
102441,Franklin India Treasury Management - Institution-Growth,2601.9441,27-Dec-17
102441,Franklin India Treasury Management - Institution-Growth,2602.392,28-Dec-17
102441,Franklin India Treasury Management - Institution-Growth,2602.9075,29-Dec-17
102441,Franklin India Treasury Management - Institution-Growth,2603.77,31-Dec-17
102441,Franklin India Treasury Management - Institution-Growth,2604.2529,1-Jan-18
102441,Franklin India Treasury Management - Institution-Growth,2604.6675,2-Jan-18
102442,Franklin India Treasury Management - Institution-Weekly,1054.7184,3-Dec-17
102442,Franklin India Treasury Management - Institution-Weekly,1054.8822,4-Dec-17
102442,Franklin India Treasury Management - Institution-Weekly,1055.0514,5-Dec-17
102442,Franklin India Treasury Management - Institution-Weekly,1055.222,6-Dec-17
102442,Franklin India Treasury Management - Institution-Weekly,1055.3906,7-Dec-17
102442,Franklin India Treasury Management - Institution-Weekly,1055.5592,8-Dec-17
102442,Franklin India Treasury Management - Institution-Weekly,1054.7184,10-Dec-17
102442,Franklin India Treasury Management - Institution-Weekly,1054.891,11-Dec-17
102442,Franklin India Treasury Management - Institution-Weekly,1055.0616,12-Dec-17
102442,Franklin India Treasury Management - Institution-Weekly,1055.2302,13-Dec-17
102442,Franklin India Treasury Management - Institution-Weekly,1055.4035,14-Dec-17
102442,Franklin India Treasury Management - Institution-Weekly,1055.5632,15-Dec-17
102442,Franklin India Treasury Management - Institution-Weekly,1054.7184,17-Dec-17
102442,Franklin India Treasury Management - Institution-Weekly,1054.891,18-Dec-17
102442,Franklin India Treasury Management - Institution-Weekly,1055.0636,19-Dec-17
102442,Franklin India Treasury Management - Institution-Weekly,1055.2322,20-Dec-17
102442,Franklin India Treasury Management - Institution-Weekly,1055.4075,21-Dec-17
102442,Franklin India Treasury Management - Institution-Weekly,1055.5835,22-Dec-17
102442,Franklin India Treasury Management - Institution-Weekly,1054.7184,25-Dec-17
102442,Franklin India Treasury Management - Institution-Weekly,1054.8964,26-Dec-17
102442,Franklin India Treasury Management - Institution-Weekly,1055.0738,27-Dec-17
102442,Franklin India Treasury Management - Institution-Weekly,1055.2566,28-Dec-17
102442,Franklin India Treasury Management - Institution-Weekly,1055.4657,29-Dec-17
102442,Franklin India Treasury Management - Institution-Weekly,1054.7184,31-Dec-17
102442,Franklin India Treasury Management - Institution-Weekly,1054.9133,1-Jan-18
102442,Franklin India Treasury Management - Institution-Weekly,1055.0792,2-Jan-18
118577,Franklin India TREASURY MANAGEMENT ACCOUNT - Super Instittutional - Direct - Growth,2542.0755,3-Dec-17
118577,Franklin India TREASURY MANAGEMENT ACCOUNT - Super Instittutional - Direct - Growth,2542.5089,4-Dec-17
118577,Franklin India TREASURY MANAGEMENT ACCOUNT - Super Instittutional - Direct - Growth,2542.9548,5-Dec-17
118577,Franklin India TREASURY MANAGEMENT ACCOUNT - Super Instittutional - Direct - Growth,2543.3966,6-Dec-17
118577,Franklin India TREASURY MANAGEMENT ACCOUNT - Super Instittutional - Direct - Growth,2543.8383,7-Dec-17
118577,Franklin India TREASURY MANAGEMENT ACCOUNT - Super Instittutional - Direct - Growth,2544.2807,8-Dec-17
118577,Franklin India TREASURY MANAGEMENT ACCOUNT - Super Instittutional - Direct - Growth,2545.1655,10-Dec-17
118577,Franklin India TREASURY MANAGEMENT ACCOUNT - Super Instittutional - Direct - Growth,2545.6157,11-Dec-17
118577,Franklin India TREASURY MANAGEMENT ACCOUNT - Super Instittutional - Direct - Growth,2546.0626,12-Dec-17
118577,Franklin India TREASURY MANAGEMENT ACCOUNT - Super Instittutional - Direct - Growth,2546.5036,13-Dec-17
118577,Franklin India TREASURY MANAGEMENT ACCOUNT - Super Instittutional - Direct - Growth,2546.9576,14-Dec-17
118577,Franklin India TREASURY MANAGEMENT ACCOUNT - Super Instittutional - Direct - Growth,2547.3749,15-Dec-17
118577,Franklin India TREASURY MANAGEMENT ACCOUNT - Super Instittutional - Direct - Growth,2548.2762,17-Dec-17
118577,Franklin India TREASURY MANAGEMENT ACCOUNT - Super Instittutional - Direct - Growth,2548.7284,18-Dec-17
118577,Franklin India TREASURY MANAGEMENT ACCOUNT - Super Instittutional - Direct - Growth,2549.1793,19-Dec-17
118577,Franklin India TREASURY MANAGEMENT ACCOUNT - Super Instittutional - Direct - Growth,2549.6228,20-Dec-17
118577,Franklin India TREASURY MANAGEMENT ACCOUNT - Super Instittutional - Direct - Growth,2550.0746,21-Dec-17
118577,Franklin India TREASURY MANAGEMENT ACCOUNT - Super Instittutional - Direct - Growth,2550.5341,22-Dec-17
118577,Franklin India TREASURY MANAGEMENT ACCOUNT - Super Instittutional - Direct - Growth,2551.9186,25-Dec-17
118577,Franklin India TREASURY MANAGEMENT ACCOUNT - Super Instittutional - Direct - Growth,2552.3804,26-Dec-17
118577,Franklin India TREASURY MANAGEMENT ACCOUNT - Super Instittutional - Direct - Growth,2552.8454,27-Dec-17
118577,Franklin India TREASURY MANAGEMENT ACCOUNT - Super Instittutional - Direct - Growth,2553.3205,28-Dec-17
118577,Franklin India TREASURY MANAGEMENT ACCOUNT - Super Instittutional - Direct - Growth,2553.862,29-Dec-17
118577,Franklin India TREASURY MANAGEMENT ACCOUNT - Super Instittutional - Direct - Growth,2554.7797,31-Dec-17
118577,Franklin India TREASURY MANAGEMENT ACCOUNT - Super Instittutional - Direct - Growth,2555.2892,1-Jan-18
118577,Franklin India TREASURY MANAGEMENT ACCOUNT - Super Instittutional - Direct - Growth,2555.7317,2-Jan-18
118578,Franklin India TREASURY MANAGEMENT ACCOUNT - Super Institutional - Direct - Daily Dividend,1001.8422,3-Dec-17
118578,Franklin India TREASURY MANAGEMENT ACCOUNT - Super Institutional - Direct - Daily Dividend,1001.8422,4-Dec-17
118578,Franklin India TREASURY MANAGEMENT ACCOUNT - Super Institutional - Direct - Daily Dividend,1001.8422,5-Dec-17
118578,Franklin India TREASURY MANAGEMENT ACCOUNT - Super Institutional - Direct - Daily Dividend,1001.8422,6-Dec-17
118578,Franklin India TREASURY MANAGEMENT ACCOUNT - Super Institutional - Direct - Daily Dividend,1001.8422,7-Dec-17
118578,Franklin India TREASURY MANAGEMENT ACCOUNT - Super Institutional - Direct - Daily Dividend,1001.8422,8-Dec-17
118578,Franklin India TREASURY MANAGEMENT ACCOUNT - Super Institutional - Direct - Daily Dividend,1001.8422,10-Dec-17
118578,Franklin India TREASURY MANAGEMENT ACCOUNT - Super Institutional - Direct - Daily Dividend,1001.8422,11-Dec-17
118578,Franklin India TREASURY MANAGEMENT ACCOUNT - Super Institutional - Direct - Daily Dividend,1001.8422,12-Dec-17
